"SECCODE";"START_TIME";"FIRST";"HIGH";"LOW";"LAST";"VOLUME"
"LKOH";"28.08.2009 00:00:00";"1580";"1612";"1577";"1602.01";"2961892"
"LKOH";"31.08.2009 00:00:00";"1585";"1592.9";"1571.11";"1580.02";"1957324"
"LKOH";"01.09.2009 00:00:00";"1595";"1624.77";"1572.35";"1599.01";"2994793"
"LKOH";"02.09.2009 00:00:00";"1562.67";"1575";"1548.65";"1566";"2198844"
"LKOH";"03.09.2009 00:00:00";"1571";"1594.44";"1556.11";"1559.99";"1650011"
"LKOH";"04.09.2009 00:00:00";"1570";"1576.89";"1499.01";"1516";"3194194"
"LKOH";"07.09.2009 00:00:00";"1537";"1540.1";"1506";"1532";"1754188"
"LKOH";"08.09.2009 00:00:00";"1532.01";"1589.68";"1527.1";"1578.7";"2655865"
"LKOH";"09.09.2009 00:00:00";"1576.5";"1662.21";"1565.1";"1660.1";"3521318"
"LKOH";"10.09.2009 00:00:00";"1676.1";"1701.01";"1627.07";"1660";"3015413"
"LKOH";"11.09.2009 00:00:00";"1675";"1684.37";"1647.21";"1676.99";"1235738"
"LKOH";"14.09.2009 00:00:00";"1623.06";"1667";"1615";"1653.03";"1990779"
"LKOH";"15.09.2009 00:00:00";"1661";"1704.87";"1648.25";"1694";"2153249"
"LKOH";"16.09.2009 00:00:00";"1720";"1735.65";"1670.91";"1693";"3030753"
"LKOH";"17.09.2009 00:00:00";"1720";"1722.87";"1650.15";"1657.99";"2782782"
"LKOH";"18.09.2009 00:00:00";"1645";"1677.15";"1632.46";"1673.95";"2368282"
"LKOH";"21.09.2009 00:00:00";"1659.29";"1659.94";"1599.8";"1615";"2448252"
"LKOH";"22.09.2009 00:00:00";"1632";"1659.98";"1622";"1649.99";"2189829"
"LKOH";"23.09.2009 00:00:00";"1652.05";"1657.78";"1600";"1609";"2472549"
"LKOH";"24.09.2009 00:00:00";"1599.26";"1640.99";"1572.12";"1576.02";"3095735"
"LKOH";"25.09.2009 00:00:00";"1570";"1611.79";"1558.02";"1599.28";"2558418"
"LKOH";"28.09.2009 00:00:00";"1580";"1632";"1561.25";"1629.99";"1972740"
"LKOH";"29.09.2009 00:00:00";"1640";"1660";"1620.25";"1656.3";"3090763"
"LKOH";"30.09.2009 00:00:00";"1662";"1669";"1615";"1637";"2080035"
"LKOH";"01.10.2009 00:00:00";"1650";"1700";"1647.06";"1673";"2955196"
"LKOH";"02.10.2009 00:00:00";"1640.01";"1656";"1587.92";"1624.01";"2685672"
"LKOH";"05.10.2009 00:00:00";"1630.21";"1639";"1613.27";"1625.08";"1404706"
"LKOH";"06.10.2009 00:00:00";"1650";"1686";"1650";"1685.97";"1617535"
"LKOH";"07.10.2009 00:00:00";"1695";"1739";"1691.07";"1705.9";"2382810"
"LKOH";"08.10.2009 00:00:00";"1730";"1798.24";"1723.6";"1795.21";"2684105"
"LKOH";"09.10.2009 00:00:00";"1800";"1917.9";"1781.37";"1906";"4546392"
"LKOH";"12.10.2009 00:00:00";"1923.43";"1991";"1891.13";"1956";"3465261"
"LKOH";"13.10.2009 00:00:00";"1950";"1964.99";"1861.55";"1886.01";"3168871"
"LKOH";"14.10.2009 00:00:00";"1920";"1959";"1912.15";"1942.9";"2923045"
"LKOH";"15.10.2009 00:00:00";"1960";"1969";"1909.52";"1930";"2569167"
"LKOH";"16.10.2009 00:00:00";"1965";"1975";"1905";"1913.99";"2220821"
"LKOH";"19.10.2009 00:00:00";"1939.4";"1958.9";"1915.05";"1949";"1699917"
"LKOH";"20.10.2009 00:00:00";"1974.95";"1980";"1914.01";"1920.78";"2170435"
"LKOH";"21.10.2009 00:00:00";"1910";"1934.99";"1851.06";"1925";"2874001"
"LKOH";"22.10.2009 00:00:00";"1902.66";"1915";"1856.7";"1898";"2217526"
"LKOH";"23.10.2009 00:00:00";"1920";"1928.49";"1887.77";"1902";"1602217"
"LKOH";"26.10.2009 00:00:00";"1885.45";"1909.49";"1866";"1875.55";"1932170"
"LKOH";"27.10.2009 00:00:00";"1855.25";"1864.99";"1793.82";"1855";"3100538"
"LKOH";"28.10.2009 00:00:00";"1840";"1850";"1740.25";"1744";"3204454"
"LKOH";"29.10.2009 00:00:00";"1720";"1790";"1710";"1788";"3413988"
"LKOH";"30.10.2009 00:00:00";"1798";"1798.9";"1694";"1704.83";"2209708"
"LKOH";"02.11.2009 00:00:00";"1700";"1721";"1668.22";"1716";"2973087"
"LKOH";"03.11.2009 00:00:00";"1700";"1703";"1643";"1652.6";"2333741"
"LKOH";"05.11.2009 00:00:00";"1670";"1708.3";"1648";"1703.01";"2881444"
"LKOH";"06.11.2009 00:00:00";"1700";"1712.44";"1650";"1655";"2261724"
"LKOH";"09.11.2009 00:00:00";"1679.8";"1740.99";"1679.79";"1740.97";"1946144"
"LKOH";"10.11.2009 00:00:00";"1740";"1760";"1716";"1745";"2510211"
"LKOH";"11.11.2009 00:00:00";"1740.15";"1787.11";"1720";"1733.92";"2236116"
"LKOH";"12.11.2009 00:00:00";"1730";"1735.98";"1695.9";"1725";"2222324"
"LKOH";"13.11.2009 00:00:00";"1699.11";"1715.29";"1675";"1696";"1934504"
"LKOH";"16.11.2009 00:00:00";"1722";"1783.3";"1721.01";"1779.89";"2272168"
"LKOH";"17.11.2009 00:00:00";"1768";"1801";"1755.73";"1790";"2174357"
"LKOH";"18.11.2009 00:00:00";"1815";"1866";"1804.61";"1823.99";"3228853"
"LKOH";"19.11.2009 00:00:00";"1822";"1822.98";"1765";"1779.89";"2394390"
"LKOH";"20.11.2009 00:00:00";"1786.85";"1807.1";"1726.02";"1755";"2177312"
"LKOH";"23.11.2009 00:00:00";"1781.95";"1805.8";"1748.24";"1765";"4044250"
"LKOH";"24.11.2009 00:00:00";"1730";"1744.28";"1698";"1721.18";"2572476"
"LKOH";"25.11.2009 00:00:00";"1734.38";"1744.99";"1675.8";"1686.15";"2060720"
"LKOH";"26.11.2009 00:00:00";"1670";"1675.2";"1632.74";"1667.99";"2723876"
"LKOH";"27.11.2009 00:00:00";"1610";"1706";"1607.1";"1705";"3835375"
"LKOH";"30.11.2009 00:00:00";"1725";"1725";"1658";"1686.86";"2276403"
"LKOH";"01.12.2009 00:00:00";"1704.95";"1743.3";"1691";"1724.99";"2190749"
"LKOH";"02.12.2009 00:00:00";"1728.98";"1742";"1692";"1730.07";"2570328"
"LKOH";"03.12.2009 00:00:00";"1730.25";"1770";"1677.77";"1683.69";"2741842"
"LKOH";"04.12.2009 00:00:00";"1689";"1736";"1665";"1727.83";"2677658"
"LKOH";"07.12.2009 00:00:00";"1700.51";"1715.97";"1675";"1693";"1805983"
"LKOH";"08.12.2009 00:00:00";"1678.61";"1691.05";"1631.11";"1645.3";"3304038"
"LKOH";"09.12.2009 00:00:00";"1640.05";"1661.9";"1591";"1610";"3627564"
"LKOH";"10.12.2009 00:00:00";"1594.15";"1621.25";"1586";"1610.05";"3205141"
"LKOH";"11.12.2009 00:00:00";"1625";"1627.5";"1590.57";"1598.01";"2113352"
"LKOH";"14.12.2009 00:00:00";"1616.99";"1627";"1609.24";"1625.05";"1699842"
"LKOH";"15.12.2009 00:00:00";"1629.6";"1650";"1610";"1649.99";"1986665"
"LKOH";"16.12.2009 00:00:00";"1649.75";"1720";"1640.81";"1712.95";"3004008"
"LKOH";"17.12.2009 00:00:00";"1698.93";"1717";"1652.22";"1655.56";"3436200"
"LKOH";"18.12.2009 00:00:00";"1670";"1678.69";"1652.78";"1663.09";"2001791"
"LKOH";"21.12.2009 00:00:00";"1673";"1681.77";"1650.15";"1665.83";"1717173"
"LKOH";"22.12.2009 00:00:00";"1665.01";"1676.76";"1640.25";"1670.89";"1759758"
"LKOH";"23.12.2009 00:00:00";"1685.15";"1687";"1655.31";"1676.49";"1432962"
"LKOH";"24.12.2009 00:00:00";"1689.84";"1690.37";"1648";"1665.06";"1232993"
"LKOH";"28.12.2009 00:00:00";"1678";"1702.51";"1672.13";"1693.73";"1010473"
"LKOH";"29.12.2009 00:00:00";"1699";"1712.96";"1690.5";"1708.05";"955363"
"LKOH";"30.12.2009 00:00:00";"1706.5";"1708";"1678";"1688.06";"1060701"
"LKOH";"31.12.2009 00:00:00";"1690";"1699";"1686.01";"1693.38";"123023"
"LKOH";"11.01.2010 00:00:00";"1744";"1771";"1736.6";"1750.98";"2148954"
"LKOH";"12.01.2010 00:00:00";"1740";"1756.88";"1707.5";"1719.82";"1927543"
"LKOH";"13.01.2010 00:00:00";"1704.48";"1734";"1698.6";"1709.44";"1779678"
"LKOH";"14.01.2010 00:00:00";"1720.37";"1732";"1703.03";"1726.8";"1998714"
"LKOH";"15.01.2010 00:00:00";"1710.55";"1754.13";"1710.55";"1731.95";"2007574"
"LKOH";"18.01.2010 00:00:00";"1720";"1755";"1715";"1745";"1479130"
"LKOH";"19.01.2010 00:00:00";"1742.55";"1752.4";"1722.01";"1749";"1722265"
"LKOH";"20.01.2010 00:00:00";"1745.5";"1781.84";"1721.01";"1726.9";"2881554"
"LKOH";"21.01.2010 00:00:00";"1740";"1741.5";"1695.12";"1699.98";"2664847"
"LKOH";"22.01.2010 00:00:00";"1690.99";"1692.88";"1640";"1675.99";"2837404"
"LKOH";"25.01.2010 00:00:00";"1656.75";"1689.5";"1651.6";"1675";"2316010"
"LKOH";"26.01.2010 00:00:00";"1655";"1659.8";"1619";"1631.37";"2380915"
"LKOH";"27.01.2010 00:00:00";"1628.11";"1662.87";"1598.5";"1638.96";"2826111"
"LKOH";"28.01.2010 00:00:00";"1653";"1679.9";"1641";"1656.1";"2357197"
"LKOH";"29.01.2010 00:00:00";"1635";"1686.73";"1632.9";"1686.73";"2165460"
"LKOH";"01.02.2010 00:00:00";"1670";"1689.79";"1643";"1685.3";"1638955"
"LKOH";"02.02.2010 00:00:00";"1699.8";"1711.71";"1687.01";"1711";"2033708"
"LKOH";"03.02.2010 00:00:00";"1727.89";"1733.38";"1691.03";"1694.88";"2425199"
"LKOH";"04.02.2010 00:00:00";"1690.5";"1700.86";"1645.51";"1661.06";"2149969"
"LKOH";"05.02.2010 00:00:00";"1630";"1644";"1600.02";"1617.04";"3108297"
"LKOH";"08.02.2010 00:00:00";"1616.24";"1634.61";"1575";"1580.06";"2856067"
"LKOH";"09.02.2010 00:00:00";"1620";"1627";"1577.3";"1594.29";"2498873"
"LKOH";"10.02.2010 00:00:00";"1609.48";"1611.99";"1556.36";"1563.04";"2254491"
"LKOH";"11.02.2010 00:00:00";"1584.66";"1584.66";"1543.02";"1554";"2147612"
"LKOH";"12.02.2010 00:00:00";"1569.95";"1576";"1515";"1517";"2336828"
"LKOH";"15.02.2010 00:00:00";"1518";"1554";"1515.11";"1547.55";"1272184"
"LKOH";"16.02.2010 00:00:00";"1561";"1588";"1558.7";"1583.75";"2119813"
"LKOH";"17.02.2010 00:00:00";"1591";"1595.1";"1563.33";"1566.01";"1712780"
"LKOH";"18.02.2010 00:00:00";"1566.04";"1575";"1534.8";"1563.09";"2350131"
"LKOH";"19.02.2010 00:00:00";"1537";"1590";"1535";"1589.88";"2212556"
"LKOH";"24.02.2010 00:00:00";"1579";"1589";"1551.11";"1566.83";"1445634"
"LKOH";"25.02.2010 00:00:00";"1555.15";"1572.76";"1530.77";"1548.88";"1427883"
"LKOH";"26.02.2010 00:00:00";"1570";"1585";"1545.31";"1579.85";"1709968"
"LKOH";"27.02.2010 00:00:00";"1589.5";"1589.5";"1573";"1574";"466403"
"LKOH";"01.03.2010 00:00:00";"1590";"1610";"1571";"1602.37";"2220557"
"LKOH";"02.03.2010 00:00:00";"1598";"1624";"1591.5";"1622.5";"2125976"
"LKOH";"03.03.2010 00:00:00";"1616.7";"1637.06";"1596";"1624.16";"2232935"
"LKOH";"04.03.2010 00:00:00";"1619.2";"1650.23";"1613.01";"1626";"2110800"
"LKOH";"05.03.2010 00:00:00";"1633.3";"1648";"1624";"1641.86";"2013917"
"LKOH";"09.03.2010 00:00:00";"1634.12";"1639.47";"1593";"1603";"2675974"
"LKOH";"10.03.2010 00:00:00";"1598.94";"1619.02";"1575.25";"1576";"3256350"
"LKOH";"11.03.2010 00:00:00";"1571.96";"1597.3";"1566.04";"1580";"2012389"
"LKOH";"12.03.2010 00:00:00";"1589.96";"1613.33";"1583.07";"1603.66";"1900727"
"LKOH";"15.03.2010 00:00:00";"1595";"1607.77";"1586.3";"1590.88";"1496381"
"LKOH";"16.03.2010 00:00:00";"1596.03";"1636";"1591.22";"1633.14";"2322712"
"LKOH";"17.03.2010 00:00:00";"1649.29";"1715.02";"1645";"1690.75";"5911919"
"LKOH";"18.03.2010 00:00:00";"1680.26";"1727.41";"1672.5";"1704.1";"3635545"
"LKOH";"19.03.2010 00:00:00";"1709.45";"1717.37";"1678.5";"1688.25";"2509861"
"LKOH";"22.03.2010 00:00:00";"1670.5";"1696";"1650.17";"1689.96";"2575110"
"LKOH";"23.03.2010 00:00:00";"1699.9";"1719.03";"1650.03";"1664";"4918110"
"LKOH";"24.03.2010 00:00:00";"1664";"1670";"1631";"1648.95";"4428626"
"LKOH";"25.03.2010 00:00:00";"1638.14";"1653";"1624.44";"1631.1";"2987903"
"LKOH";"26.03.2010 00:00:00";"1631.55";"1657.6";"1622.5";"1646";"1762600"
"LKOH";"29.03.2010 00:00:00";"1645";"1680";"1636.94";"1674.1";"1200161"
"LKOH";"30.03.2010 00:00:00";"1680.5";"1686.04";"1658.22";"1665";"2028392"
"LKOH";"31.03.2010 00:00:00";"1660.13";"1688.15";"1659.06";"1670.5";"2042433"
"LKOH";"01.04.2010 00:00:00";"1689.5";"1700.8";"1675.49";"1696";"1570221"
"LKOH";"02.04.2010 00:00:00";"1700.03";"1713.49";"1689";"1701";"1031920"
"LKOH";"05.04.2010 00:00:00";"1712.02";"1729.75";"1693.61";"1729.5";"1357922"
"LKOH";"06.04.2010 00:00:00";"1729";"1777";"1725.01";"1767.67";"3735322"
"LKOH";"07.04.2010 00:00:00";"1770";"1773.2";"1735";"1750.63";"2360699"
"LKOH";"08.04.2010 00:00:00";"1736";"1747.84";"1720";"1728.83";"1956370"
"LKOH";"09.04.2010 00:00:00";"1742.05";"1754";"1733.2";"1740.06";"1230472"
"LKOH";"12.04.2010 00:00:00";"1750.01";"1754";"1730";"1745.74";"1334746"
"LKOH";"13.04.2010 00:00:00";"1727.95";"1744.77";"1715.22";"1728.91";"1644320"
"LKOH";"14.04.2010 00:00:00";"1740";"1751";"1734.02";"1745.96";"1798785"
"LKOH";"15.04.2010 00:00:00";"1757.31";"1772.15";"1738.05";"1765.05";"2330629"
"LKOH";"16.04.2010 00:00:00";"1751.01";"1760.99";"1724.31";"1730";"2694936"
"LKOH";"19.04.2010 00:00:00";"1707";"1710";"1667.25";"1684.18";"3102719"
"LKOH";"20.04.2010 00:00:00";"1697";"1710";"1685.25";"1689.2";"1759791"
"LKOH";"21.04.2010 00:00:00";"1704";"1714";"1690";"1698.89";"1652453"
"LKOH";"22.04.2010 00:00:00";"1695.89";"1709.93";"1671.26";"1682.22";"2367534"
"LKOH";"23.04.2010 00:00:00";"1682.22";"1711.84";"1682";"1702.89";"1515855"
"LKOH";"26.04.2010 00:00:00";"1716";"1729";"1705";"1726";"1326543"
"LKOH";"27.04.2010 00:00:00";"1716.01";"1719.89";"1692";"1705";"1424486"
"LKOH";"28.04.2010 00:00:00";"1680";"1697.2";"1667.5";"1673.11";"2178985"
"LKOH";"29.04.2010 00:00:00";"1680";"1690";"1668";"1682";"1714463"
"LKOH";"30.04.2010 00:00:00";"1685";"1685";"1665";"1670.48";"1679887"
"LKOH";"04.05.2010 00:00:00";"1672.74";"1687.47";"1645.25";"1650";"2328994"
"LKOH";"05.05.2010 00:00:00";"1649.49";"1678";"1632.22";"1677";"2227752"
"LKOH";"06.05.2010 00:00:00";"1660.03";"1672";"1645.25";"1656.52";"1813246"
"LKOH";"07.05.2010 00:00:00";"1619.98";"1637.54";"1590";"1600.02";"2293998"
"LKOH";"11.05.2010 00:00:00";"1615";"1620.6";"1591.25";"1605.01";"1883805"
"LKOH";"12.05.2010 00:00:00";"1594.88";"1633.99";"1587.01";"1625.9";"2111480"
"LKOH";"13.05.2010 00:00:00";"1635.01";"1652";"1590.11";"1605.72";"2350707"
"LKOH";"14.05.2010 00:00:00";"1594";"1615.84";"1584.01";"1589.96";"1934254"
"LKOH";"17.05.2010 00:00:00";"1572";"1604";"1551.11";"1580";"1765835"
"LKOH";"18.05.2010 00:00:00";"1581.05";"1589";"1555.25";"1558.12";"1899930"
"LKOH";"19.05.2010 00:00:00";"1543.39";"1551";"1519.11";"1523.5";"2290965"
"LKOH";"20.05.2010 00:00:00";"1530.99";"1549.77";"1470.25";"1475";"3137564"
"LKOH";"21.05.2010 00:00:00";"1476.51";"1498";"1450";"1474.93";"3024902"
"LKOH";"24.05.2010 00:00:00";"1485";"1502.73";"1463.5";"1477.11";"1382022"
"LKOH";"25.05.2010 00:00:00";"1435.06";"1447";"1400.01";"1400.93";"1936566"
"LKOH";"26.05.2010 00:00:00";"1428.02";"1468";"1421.01";"1451.31";"2083774"
"LKOH";"27.05.2010 00:00:00";"1460";"1515.96";"1453.11";"1503.99";"2607409"
"LKOH";"28.05.2010 00:00:00";"1509.99";"1514";"1461.1";"1476.78";"2082939"
"LKOH";"31.05.2010 00:00:00";"1484.62";"1527.44";"1474";"1523.06";"1044749"
"LKOH";"01.06.2010 00:00:00";"1508";"1517.9";"1476.1";"1508.1";"2109009"
"LKOH";"02.06.2010 00:00:00";"1492.22";"1552";"1486.83";"1549.93";"2583214"
"LKOH";"03.06.2010 00:00:00";"1572";"1603.99";"1565.56";"1591";"2334707"
"LKOH";"04.06.2010 00:00:00";"1591.25";"1653";"1584";"1621.97";"4274269"
"LKOH";"07.06.2010 00:00:00";"1572";"1630";"1570.15";"1615";"2296516"
"LKOH";"08.06.2010 00:00:00";"1634.5";"1641.98";"1576";"1595";"2674772"
"LKOH";"09.06.2010 00:00:00";"1610.28";"1626.35";"1594";"1605.7";"1911556"
"LKOH";"10.06.2010 00:00:00";"1605.7";"1673.8";"1592.22";"1671.95";"3975852"
"LKOH";"11.06.2010 00:00:00";"1672.25";"1690";"1650.3";"1680";"2628852"
"LKOH";"15.06.2010 00:00:00";"1674.78";"1699.69";"1654.4";"1697.18";"2012896"
"LKOH";"16.06.2010 00:00:00";"1701.07";"1734";"1691.25";"1713";"3115035"
"LKOH";"17.06.2010 00:00:00";"1706.5";"1733";"1657.5";"1662.95";"3361358"
"LKOH";"18.06.2010 00:00:00";"1670";"1673.68";"1635";"1653.11";"2218761"
"LKOH";"21.06.2010 00:00:00";"1683.06";"1705";"1678.1";"1695.2";"1594151"
"LKOH";"22.06.2010 00:00:00";"1679.9";"1699.86";"1673.3";"1685";"1316668"
"LKOH";"23.06.2010 00:00:00";"1675";"1723.89";"1670.43";"1700";"1955449"
"LKOH";"24.06.2010 00:00:00";"1710";"1715";"1682";"1685.99";"1521115"
"LKOH";"25.06.2010 00:00:00";"1688.94";"1713";"1676.01";"1701.34";"1947639"
"LKOH";"28.06.2010 00:00:00";"1710";"1725";"1676.2";"1685";"1629515"
"LKOH";"29.06.2010 00:00:00";"1675";"1680";"1642";"1648.35";"2051145"
"LKOH";"30.06.2010 00:00:00";"1654.66";"1662.02";"1611.62";"1615";"1775885"
"LKOH";"01.07.2010 00:00:00";"1604";"1604";"1550";"1550.09";"2398944"
"LKOH";"02.07.2010 00:00:00";"1572";"1595";"1546.3";"1586.4";"1570253"
"LKOH";"05.07.2010 00:00:00";"1580";"1608.5";"1573.23";"1584.79";"1059582"
"LKOH";"06.07.2010 00:00:00";"1606.8";"1611.87";"1590.12";"1604";"1308345"
"LKOH";"07.07.2010 00:00:00";"1590";"1605.25";"1581";"1600.7";"1519920"
"LKOH";"08.07.2010 00:00:00";"1627.5";"1628";"1593.92";"1596.94";"1251423"
"LKOH";"09.07.2010 00:00:00";"1605.28";"1612.95";"1578";"1591.94";"813767"
"LKOH";"12.07.2010 00:00:00";"1591";"1638.3";"1581.12";"1625.23";"1192972"
"LKOH";"13.07.2010 00:00:00";"1620.01";"1664.99";"1616.01";"1659";"1053427"
"LKOH";"14.07.2010 00:00:00";"1670";"1674";"1623";"1631.82";"1449869"
"LKOH";"15.07.2010 00:00:00";"1651.5";"1651.5";"1607";"1609.7";"1467893"
"LKOH";"16.07.2010 00:00:00";"1618.83";"1628.37";"1588.15";"1592";"1152377"
"LKOH";"19.07.2010 00:00:00";"1587.52";"1616.16";"1584.31";"1593.04";"963250"
"LKOH";"20.07.2010 00:00:00";"1600.99";"1610.64";"1576";"1593";"1174076"
"LKOH";"21.07.2010 00:00:00";"1601.99";"1643.8";"1601.99";"1637.04";"1429462"
"LKOH";"22.07.2010 00:00:00";"1626.19";"1672";"1619.6";"1670";"1323208"
"LKOH";"23.07.2010 00:00:00";"1674.33";"1690";"1662.37";"1680";"1069673"
"LKOH";"26.07.2010 00:00:00";"1690";"1701.94";"1678.56";"1694.98";"1072682"
"LKOH";"27.07.2010 00:00:00";"1694.98";"1718.85";"1686.92";"1690.24";"1295522"
"LKOH";"28.07.2010 00:00:00";"1700.5";"1754";"1675.2";"1749.99";"4743931"
"LKOH";"29.07.2010 00:00:00";"1760";"1782.59";"1748.2";"1759.05";"2388372"
"LKOH";"30.07.2010 00:00:00";"1750";"1758.95";"1711.11";"1720";"1504572"
"LKOH";"02.08.2010 00:00:00";"1740";"1749.75";"1716.65";"1724.92";"1539193"
"LKOH";"03.08.2010 00:00:00";"1738.75";"1738.75";"1684.37";"1693.5";"1892523"
"LKOH";"04.08.2010 00:00:00";"1689";"1701.89";"1677.01";"1684.47";"1443060"
"LKOH";"05.08.2010 00:00:00";"1689";"1717.34";"1681.6";"1700";"1345880"
"LKOH";"06.08.2010 00:00:00";"1707.49";"1715";"1687.12";"1696";"1170920"
"LKOH";"09.08.2010 00:00:00";"1707.57";"1724.9";"1700.4";"1706.05";"1073719"
"LKOH";"10.08.2010 00:00:00";"1695.9";"1704";"1665.01";"1674.67";"1371415"
"LKOH";"11.08.2010 00:00:00";"1660";"1669.5";"1647.12";"1657";"1513750"
"LKOH";"12.08.2010 00:00:00";"1650";"1679";"1647.02";"1660";"1242211"
"LKOH";"13.08.2010 00:00:00";"1669.95";"1671.95";"1650";"1650.09";"1215147"
"LKOH";"16.08.2010 00:00:00";"1662.63";"1662.63";"1636";"1650";"971054"
"LKOH";"17.08.2010 00:00:00";"1655";"1664.49";"1645.04";"1652.01";"1141358"
"LKOH";"18.08.2010 00:00:00";"1655";"1655";"1640.16";"1650";"795989"
"LKOH";"19.08.2010 00:00:00";"1660.03";"1675.2";"1637";"1637.07";"1437759"
"LKOH";"20.08.2010 00:00:00";"1646.46";"1650";"1621";"1645.87";"1742015"
"LKOH";"23.08.2010 00:00:00";"1646.94";"1654";"1629.45";"1644";"1112641"
"LKOH";"24.08.2010 00:00:00";"1630.52";"1640";"1625";"1630";"984068"
"LKOH";"25.08.2010 00:00:00";"1627.77";"1649.68";"1627.77";"1638.3";"993932"
"LKOH";"26.08.2010 00:00:00";"1654.06";"1664";"1644";"1652.99";"831988"
"LKOH";"27.08.2010 00:00:00";"1648";"1673.99";"1641.13";"1668";"1015350"
"LKOH";"30.08.2010 00:00:00";"1680";"1682.99";"1651";"1655.08";"730051"
"LKOH";"31.08.2010 00:00:00";"1635.5";"1647.84";"1626.18";"1629.99";"1315435"
"LKOH";"01.09.2010 00:00:00";"1635.65";"1659";"1616.77";"1656.18";"1631584"
"LKOH";"02.09.2010 00:00:00";"1655";"1676.57";"1650.05";"1676";"1202867"
"LKOH";"03.09.2010 00:00:00";"1677";"1686.92";"1660.78";"1674.01";"1121252"
"LKOH";"06.09.2010 00:00:00";"1680";"1683.99";"1661.8";"1669.94";"521050"
"LKOH";"07.09.2010 00:00:00";"1662.01";"1677.77";"1655.19";"1671";"1106100"
"LKOH";"08.09.2010 00:00:00";"1661.62";"1691";"1661.62";"1678";"1031810"
"LKOH";"09.09.2010 00:00:00";"1692.5";"1723.89";"1676.61";"1715";"1565776"
"LKOH";"10.09.2010 00:00:00";"1714.84";"1720";"1700";"1713";"868814"
"LKOH";"13.09.2010 00:00:00";"1726.8";"1733.71";"1705";"1713.51";"1024087"
"LKOH";"14.09.2010 00:00:00";"1706.06";"1718.98";"1697.39";"1703";"1209329"
"LKOH";"15.09.2010 00:00:00";"1699.5";"1724";"1690.32";"1720.98";"1409008"
"LKOH";"16.09.2010 00:00:00";"1715.04";"1733";"1707";"1721.2";"1156788"
"LKOH";"17.09.2010 00:00:00";"1739.75";"1739.75";"1697.01";"1702";"1092290"
"LKOH";"20.09.2010 00:00:00";"1705.93";"1728.5";"1703.03";"1728.27";"816855"
"LKOH";"21.09.2010 00:00:00";"1730.03";"1753";"1721.05";"1743.3";"1649515"
"LKOH";"22.09.2010 00:00:00";"1742";"1809.98";"1734";"1798.05";"4370961"
"LKOH";"23.09.2010 00:00:00";"1803";"1814.94";"1773.26";"1797";"2394896"
"LKOH";"24.09.2010 00:00:00";"1799";"1808.28";"1775";"1802";"1851012"
"LKOH";"27.09.2010 00:00:00";"1820";"1821";"1723.12";"1728.96";"3416847"
"LKOH";"28.09.2010 00:00:00";"1720";"1755";"1692";"1724.85";"3830722"
"LKOH";"29.09.2010 00:00:00";"1731.95";"1738.06";"1706.02";"1708.17";"1255251"
"LKOH";"30.09.2010 00:00:00";"1714";"1740.31";"1708.13";"1733.04";"1668787"
"LKOH";"01.10.2010 00:00:00";"1729.87";"1765";"1725.06";"1749";"1824319"
"LKOH";"04.10.2010 00:00:00";"1750";"1761";"1727.5";"1740.01";"1288617"
"LKOH";"05.10.2010 00:00:00";"1740.01";"1758.43";"1725.25";"1754.1";"1445944"
"LKOH";"06.10.2010 00:00:00";"1764.19";"1784";"1747.5";"1760.58";"1881926"
"LKOH";"07.10.2010 00:00:00";"1766.83";"1766.83";"1741.3";"1742.95";"1042485"
"LKOH";"08.10.2010 00:00:00";"1740";"1748";"1714.02";"1728.5";"1461969"
"LKOH";"11.10.2010 00:00:00";"1740";"1752";"1734.24";"1750";"964840"
"LKOH";"12.10.2010 00:00:00";"1735.01";"1766.99";"1731.5";"1757.5";"1161120"
"LKOH";"13.10.2010 00:00:00";"1765";"1791";"1764";"1785";"1957208"
"LKOH";"14.10.2010 00:00:00";"1794.5";"1798";"1781.01";"1797";"1288982"
"LKOH";"15.10.2010 00:00:00";"1790.1";"1826.7";"1777";"1785";"2896140"
"LKOH";"18.10.2010 00:00:00";"1771.15";"1783.92";"1760.03";"1780.1";"1499013"
"LKOH";"19.10.2010 00:00:00";"1780";"1792.99";"1740";"1751.13";"1544976"
"LKOH";"20.10.2010 00:00:00";"1748.12";"1754";"1726.69";"1745.81";"1323115"
"LKOH";"21.10.2010 00:00:00";"1750.01";"1774.94";"1732.4";"1758.49";"1768923"
"LKOH";"22.10.2010 00:00:00";"1750.15";"1769";"1734";"1735";"1507490"
"LKOH";"25.10.2010 00:00:00";"1750.4";"1756.8";"1739";"1740.73";"973691"
"LKOH";"26.10.2010 00:00:00";"1740.26";"1754";"1730";"1740.85";"1067364"
"LKOH";"27.10.2010 00:00:00";"1737.95";"1753.29";"1727.75";"1730.99";"1263855"
"LKOH";"28.10.2010 00:00:00";"1736.48";"1740.05";"1707.5";"1709.05";"1386562"
"LKOH";"29.10.2010 00:00:00";"1708.84";"1735.15";"1706.21";"1734.13";"1052411"
"LKOH";"01.11.2010 00:00:00";"1738.5";"1756.66";"1730.1";"1750";"1289152"
"LKOH";"02.11.2010 00:00:00";"1750";"1765";"1742.12";"1758";"836999"
"LKOH";"03.11.2010 00:00:00";"1761.25";"1776";"1746.01";"1754.88";"1279983"
