"SECCODE";"START_TIME";"FIRST";"HIGH";"LOW";"LAST";"VOLUME"
"VTBR";"28.08.2012 00:00:00";"277.25";"281.5";"276.6";"278.4";"3763086"
"VTBR";"29.08.2012 00:00:00";"278.7";"280.7";"271.5";"271.85";"5616044"
"VTBR";"30.08.2012 00:00:00";"271.75";"273.75";"265.1";"266.15";"7695994"
"VTBR";"31.08.2012 00:00:00";"266.75";"267.85";"263.15";"267";"7078020"
"VTBR";"03.09.2012 00:00:00";"267.5";"270.3";"266.85";"268.95";"5924326"
"VTBR";"04.09.2012 00:00:00";"269.05";"269.75";"266";"266.25";"6695284"
"VTBR";"05.09.2012 00:00:00";"266.05";"266.95";"263.05";"263.25";"5092990"
"VTBR";"06.09.2012 00:00:00";"265.15";"273.2";"263.8";"272.5";"8159780"
"VTBR";"07.09.2012 00:00:00";"273.2";"284.5";"273.2";"283.45";"13485302"
"VTBR";"10.09.2012 00:00:00";"283";"285.25";"281.55";"283.65";"5666272"
"VTBR";"11.09.2012 00:00:00";"281.9";"288.25";"280";"287";"6666318"
"VTBR";"12.09.2012 00:00:00";"288.25";"290.6";"285.5";"285.55";"7799368"
"VTBR";"13.09.2012 00:00:00";"285.85";"286.85";"281.75";"282.85";"4789282"
"VTBR";"14.09.2012 00:00:00";"291.55";"301";"291.5";"300.5";"19333152"
"VTBR";"17.09.2012 00:00:00";"298.1";"299.8";"293.65";"295.75";"9595714"
"VTBR";"18.09.2012 00:00:00";"294.8";"295.4";"287.9";"288.5";"7871868"
"VTBR";"19.09.2012 00:00:00";"290";"293.35";"276.15";"280.1";"19696150"
"VTBR";"20.09.2012 00:00:00";"275.75";"279.65";"272.8";"278.1";"11339476"
"VTBR";"21.09.2012 00:00:00";"280";"287.25";"278.5";"282";"15313984"
"VTBR";"24.09.2012 00:00:00";"279.05";"280.05";"276.4";"279.45";"5806334"
"VTBR";"25.09.2012 00:00:00";"280";"281.5";"277";"277.5";"5634444"
"VTBR";"26.09.2012 00:00:00";"274";"274.65";"265.5";"267.1";"8844896"
"VTBR";"27.09.2012 00:00:00";"270.05";"271.25";"264.25";"269.55";"9906454"
"VTBR";"28.09.2012 00:00:00";"273.55";"273.65";"262.6";"265.35";"11717906"
"VTBR";"01.10.2012 00:00:00";"262.5";"269.25";"261.8";"269.05";"8438206"
"VTBR";"02.10.2012 00:00:00";"267.55";"272.75";"266.1";"272.2";"9327872"
"VTBR";"03.10.2012 00:00:00";"270.9";"274.5";"269.5";"272.4";"9626198"
"VTBR";"04.10.2012 00:00:00";"273.05";"275.2";"268.85";"270.35";"7026224"
"VTBR";"05.10.2012 00:00:00";"273.05";"276.7";"271.3";"274.6";"7201494"
"VTBR";"08.10.2012 00:00:00";"272.5";"273.75";"271.2";"272.6";"4567862"
"VTBR";"09.10.2012 00:00:00";"273.5";"274.35";"270.45";"271.05";"3745792"
"VTBR";"10.10.2012 00:00:00";"269.9";"271.3";"268.5";"269.65";"3947232"
"VTBR";"11.10.2012 00:00:00";"268.15";"273.5";"267.85";"272.5";"4659664"
"VTBR";"12.10.2012 00:00:00";"272.5";"272.9";"268.05";"269.5";"4223110"
"VTBR";"15.10.2012 00:00:00";"269.25";"271.6";"268.05";"268.95";"3435316"
"VTBR";"16.10.2012 00:00:00";"270.6";"271.25";"268.5";"270.5";"4116986"
"VTBR";"17.10.2012 00:00:00";"271";"277.35";"269.75";"276";"8108454"
"VTBR";"18.10.2012 00:00:00";"277.2";"280.25";"274.5";"275";"6740150"
"VTBR";"19.10.2012 00:00:00";"275";"275.1";"270";"270.35";"4650714"
"VTBR";"22.10.2012 00:00:00";"269.3";"272.95";"268.3";"272.6";"4514764"
"VTBR";"23.10.2012 00:00:00";"271.15";"273.8";"268.6";"269.6";"5858372"
"VTBR";"24.10.2012 00:00:00";"270.85";"271.45";"265.2";"270.15";"5753058"
"VTBR";"25.10.2012 00:00:00";"271.4";"274.95";"269.85";"273.7";"5947968"
"VTBR";"26.10.2012 00:00:00";"270.6";"281.15";"270";"278.5";"10079680"
"VTBR";"29.10.2012 00:00:00";"277.5";"281.45";"276.55";"278.2";"5080520"
"VTBR";"30.10.2012 00:00:00";"276.8";"280.95";"274.65";"274.75";"6127686"
"VTBR";"31.10.2012 00:00:00";"275";"277.75";"271.6";"272.5";"4156338"
"VTBR";"01.11.2012 00:00:00";"272.35";"274.05";"268.2";"273";"5317784"
"VTBR";"02.11.2012 00:00:00";"272.5";"274.25";"269.75";"270.75";"4161726"
"VTBR";"06.11.2012 00:00:00";"268.25";"275.25";"268.25";"274.9";"3927944"
"VTBR";"07.11.2012 00:00:00";"275";"278.6";"270.25";"270.65";"5695686"
"VTBR";"08.11.2012 00:00:00";"268.55";"272.1";"263.7";"267.45";"6833196"
"VTBR";"09.11.2012 00:00:00";"265.7";"267.35";"260";"263.6";"6969072"
"VTBR";"12.11.2012 00:00:00";"264";"265.25";"261.4";"262.95";"5457968"
"VTBR";"13.11.2012 00:00:00";"260.5";"261.95";"254.8";"256.5";"7453658"
"VTBR";"14.11.2012 00:00:00";"257.5";"259.75";"251.2";"253.95";"7164846"
"VTBR";"15.11.2012 00:00:00";"251.25";"255.6";"251";"255.1";"6158798"
"VTBR";"16.11.2012 00:00:00";"254.1";"260.4";"253.4";"258.7";"8001152"
"VTBR";"19.11.2012 00:00:00";"260.5";"262.8";"259.55";"260";"5467276"
"VTBR";"20.11.2012 00:00:00";"261";"261";"257.95";"259.5";"4825230"
"VTBR";"21.11.2012 00:00:00";"258.05";"261.75";"257.6";"260.3";"4368556"
"VTBR";"22.11.2012 00:00:00";"262.85";"262.85";"259.85";"261";"4171986"
"VTBR";"23.11.2012 00:00:00";"262";"265.25";"259.75";"263.55";"4341622"
"VTBR";"26.11.2012 00:00:00";"264.55";"265.95";"261.45";"262";"3949034"
"VTBR";"27.11.2012 00:00:00";"263.4";"264.4";"256.9";"258.9";"5993882"
"VTBR";"28.11.2012 00:00:00";"257.25";"258.85";"255.5";"256";"3673394"
"VTBR";"29.11.2012 00:00:00";"258.8";"260.3";"256.7";"258.05";"3844190"
"VTBR";"30.11.2012 00:00:00";"258.15";"261.45";"256.5";"259.65";"5190238"
"VTBR";"03.12.2012 00:00:00";"261.5";"263.85";"260.15";"263.1";"3709826"
"VTBR";"04.12.2012 00:00:00";"261.5";"263.35";"259.6";"260.2";"3482776"
"VTBR";"05.12.2012 00:00:00";"261.5";"265.1";"261.15";"261.5";"5031218"
"VTBR";"06.12.2012 00:00:00";"262.15";"265.8";"261.1";"262.75";"5298806"
"VTBR";"07.12.2012 00:00:00";"263.5";"263.5";"260";"262.7";"3676614"
"VTBR";"10.12.2012 00:00:00";"263.05";"264.35";"261.25";"261.65";"3537060"
"VTBR";"11.12.2012 00:00:00";"261.6";"264.5";"260.65";"263.3";"4618040"
"VTBR";"12.12.2012 00:00:00";"264.4";"268.65";"264.2";"268";"6964942"
"VTBR";"13.12.2012 00:00:00";"269";"269.85";"265.7";"269.4";"7650824"
"VTBR";"14.12.2012 00:00:00";"270.05";"271.3";"267.75";"269.55";"4499454"
"VTBR";"17.12.2012 00:00:00";"269.95";"270.95";"268.4";"270.2";"3418654"
"VTBR";"18.12.2012 00:00:00";"271.8";"275.2";"271.8";"274.55";"5195286"
"VTBR";"19.12.2012 00:00:00";"276.05";"277.1";"273.65";"274.35";"3832318"
"VTBR";"20.12.2012 00:00:00";"271.7";"276.35";"270.5";"272.45";"7779282"
"VTBR";"21.12.2012 00:00:00";"269";"272.35";"269";"271.8";"4074322"
"VTBR";"24.12.2012 00:00:00";"271.6";"271.85";"269.75";"270.05";"2028578"
"VTBR";"25.12.2012 00:00:00";"270.45";"270.85";"269.8";"270.5";"1644518"
"VTBR";"26.12.2012 00:00:00";"265.7";"271.4";"265.7";"270.95";"1222736"
"VTBR";"27.12.2012 00:00:00";"272.05";"274";"270.85";"271.1";"2933962"
"VTBR";"28.12.2012 00:00:00";"270.85";"271";"267.85";"267.95";"4043260"
"VTBR";"08.01.2013 00:00:00";"275";"277";"274.15";"274.6";"4677104"
"VTBR";"09.01.2013 00:00:00";"275";"275.45";"272.3";"273.95";"4089758"
"VTBR";"10.01.2013 00:00:00";"274.75";"276.2";"273.7";"276.2";"4434092"
"VTBR";"11.01.2013 00:00:00";"277.05";"290.2";"277";"287.7";"14936304"
"VTBR";"14.01.2013 00:00:00";"289";"292.95";"287.1";"288.75";"9135472"
"VTBR";"15.01.2013 00:00:00";"287.5";"291.65";"286.3";"287";"5907358"
"VTBR";"16.01.2013 00:00:00";"287.75";"289.7";"285.25";"288.55";"7006532"
"VTBR";"17.01.2013 00:00:00";"288.05";"290.5";"287.2";"288.75";"3507398"
"VTBR";"18.01.2013 00:00:00";"290";"292";"289.65";"291.15";"5414812"
"VTBR";"21.01.2013 00:00:00";"291.75";"292.4";"289.25";"291.65";"2888532"
"VTBR";"22.01.2013 00:00:00";"292.35";"298.2";"287.05";"296.8";"9024204"
"VTBR";"23.01.2013 00:00:00";"298.3";"301.8";"295.75";"297.35";"11682224"
"VTBR";"24.01.2013 00:00:00";"296.05";"296.5";"292.75";"294.95";"5976340"
"VTBR";"25.01.2013 00:00:00";"294.75";"296.8";"293.4";"295.7";"4430986"
"VTBR";"28.01.2013 00:00:00";"296.55";"297.5";"295.25";"296.45";"4640456"
"VTBR";"29.01.2013 00:00:00";"297";"297";"289.55";"290";"6167324"
"VTBR";"30.01.2013 00:00:00";"291";"292.5";"280.05";"280.45";"12320096"
"VTBR";"31.01.2013 00:00:00";"279.5";"279.85";"275.55";"279.1";"7593076"
"VTBR";"01.02.2013 00:00:00";"279.9";"284.25";"279.1";"280.75";"5996592"
"VTBR";"04.02.2013 00:00:00";"282.75";"283";"274.4";"275.4";"6592572"
"VTBR";"05.02.2013 00:00:00";"274.4";"276.6";"272.6";"276.5";"3695632"
"VTBR";"06.02.2013 00:00:00";"277.5";"279.25";"270.1";"270.1";"9078810"
"VTBR";"07.02.2013 00:00:00";"271";"272.35";"268.4";"271.1";"6452602"
"VTBR";"08.02.2013 00:00:00";"271.5";"271.75";"267.15";"268.15";"7777252"
"VTBR";"11.02.2013 00:00:00";"269.7";"269.7";"265.15";"265.5";"4987996"
"VTBR";"12.02.2013 00:00:00";"265";"267.05";"262.15";"264";"4537514"
"VTBR";"13.02.2013 00:00:00";"264.6";"278.45";"264.6";"278.2";"17426706"
"VTBR";"14.02.2013 00:00:00";"278.75";"292.15";"278.3";"282.35";"33590586"
"VTBR";"15.02.2013 00:00:00";"283.8";"284.7";"275.5";"279.95";"8523828"
"VTBR";"18.02.2013 00:00:00";"279.8";"283.2";"277.5";"279.95";"4056268"
"VTBR";"19.02.2013 00:00:00";"280.5";"282.85";"278.6";"282.45";"4651538"
"VTBR";"20.02.2013 00:00:00";"283";"289.1";"279.5";"284.45";"14108648"
"VTBR";"21.02.2013 00:00:00";"280";"281.05";"271.3";"273.4";"12324300"
"VTBR";"22.02.2013 00:00:00";"274.45";"275.5";"270.85";"271.75";"4499754"
"VTBR";"25.02.2013 00:00:00";"273.25";"274.7";"268.8";"274.45";"5214112"
"VTBR";"26.02.2013 00:00:00";"269";"279.45";"267.85";"273.9";"19934362"
"VTBR";"27.02.2013 00:00:00";"273.9";"276.5";"271.3";"275.75";"6510314"
"VTBR";"28.02.2013 00:00:00";"279.1";"283.3";"277.9";"279.4";"10966318"
"VTBR";"01.03.2013 00:00:00";"277.5";"282.7";"276";"278.55";"9156984"
"VTBR";"04.03.2013 00:00:00";"277.5";"280.55";"275.75";"277.5";"3993542"
"VTBR";"05.03.2013 00:00:00";"278.5";"281.9";"277.95";"281.15";"4226896"
"VTBR";"06.03.2013 00:00:00";"282";"282.95";"278.9";"279.05";"4202468"
"VTBR";"07.03.2013 00:00:00";"280.25";"280.25";"278.1";"279.05";"2036032"
"VTBR";"11.03.2013 00:00:00";"280.3";"282.35";"279";"279.4";"3900444"
"VTBR";"12.03.2013 00:00:00";"280.3";"280.3";"278";"279";"2655018"
"VTBR";"13.03.2013 00:00:00";"278.7";"281.8";"278";"278.75";"6183014"
"VTBR";"14.03.2013 00:00:00";"277.1";"279.25";"275.3";"277.05";"6042126"
"VTBR";"15.03.2013 00:00:00";"278.45";"279.65";"276.4";"276.75";"6337206"
"VTBR";"18.03.2013 00:00:00";"271";"271.95";"260.3";"261.85";"15613480"
"VTBR";"19.03.2013 00:00:00";"262.5";"264.45";"255.75";"257.4";"8959518"
"VTBR";"20.03.2013 00:00:00";"258.65";"264.3";"258";"261.9";"8104168"
"VTBR";"21.03.2013 00:00:00";"263.95";"263.95";"257.9";"258.4";"6593486"
"VTBR";"22.03.2013 00:00:00";"258";"259.35";"256";"256";"4808300"
"VTBR";"25.03.2013 00:00:00";"258.95";"260";"251.05";"251.45";"8530420"
"VTBR";"26.03.2013 00:00:00";"252.05";"253.5";"241.7";"245";"12239568"
"VTBR";"27.03.2013 00:00:00";"247.1";"247.4";"237.7";"241.25";"10688008"
"VTBR";"28.03.2013 00:00:00";"241";"249.35";"238.25";"248.75";"9929908"
"VTBR";"29.03.2013 00:00:00";"250.05";"250.9";"247.5";"248.5";"2264850"
"VTBR";"01.04.2013 00:00:00";"248.1";"249.5";"245.6";"247.5";"3694644"
"VTBR";"02.04.2013 00:00:00";"247.45";"249.5";"244.4";"246.15";"4661364"
"VTBR";"03.04.2013 00:00:00";"245.7";"246.65";"241";"241.95";"7451300"
"VTBR";"04.04.2013 00:00:00";"239.6";"244.1";"236.25";"236.5";"9983472"
"VTBR";"05.04.2013 00:00:00";"236.9";"239.4";"230.05";"234";"13156534"
"VTBR";"08.04.2013 00:00:00";"235.75";"242.2";"232.9";"239.4";"16692692"
"VTBR";"09.04.2013 00:00:00";"243.55";"247.1";"238.5";"245";"8838654"
"VTBR";"10.04.2013 00:00:00";"246";"248.75";"239.4";"241.35";"8538638"
"VTBR";"11.04.2013 00:00:00";"242.3";"242.3";"236.75";"239.05";"7612838"
"VTBR";"12.04.2013 00:00:00";"238.75";"239.65";"232.55";"236.5";"6100668"
"VTBR";"15.04.2013 00:00:00";"233.9";"234.8";"227";"228.65";"5050986"
"VTBR";"16.04.2013 00:00:00";"227.15";"232.5";"225.5";"227.9";"6843564"
"VTBR";"17.04.2013 00:00:00";"230";"230";"217.65";"219";"6843792"
"VTBR";"18.04.2013 00:00:00";"219";"224.15";"216.7";"217.1";"6233640"
"VTBR";"19.04.2013 00:00:00";"219.1";"220.7";"215.2";"218";"6364092"
"VTBR";"22.04.2013 00:00:00";"219.4";"226.25";"219.4";"222.3";"10969810"
"VTBR";"23.04.2013 00:00:00";"222.75";"228.55";"221.5";"227.25";"6522278"
"VTBR";"24.04.2013 00:00:00";"229.2";"236.8";"226.7";"228.5";"14745236"
"VTBR";"25.04.2013 00:00:00";"230";"231.8";"223.55";"228.75";"20791174"
"VTBR";"26.04.2013 00:00:00";"228.6";"229.5";"222.75";"226.45";"16708262"
"VTBR";"29.04.2013 00:00:00";"220.5";"237.5";"217.5";"235.25";"21167596"
"VTBR";"30.04.2013 00:00:00";"235.5";"248";"234.75";"246.45";"31019580"
"VTBR";"02.05.2013 00:00:00";"243.6";"248.45";"240.15";"241.7";"4741576"
"VTBR";"03.05.2013 00:00:00";"242.15";"246.95";"242.15";"244.5";"5232682"
"VTBR";"06.05.2013 00:00:00";"245.1";"247.5";"242";"247.3";"5231594"
"VTBR";"07.05.2013 00:00:00";"246.05";"253.75";"244.5";"252.55";"10560110"
"VTBR";"08.05.2013 00:00:00";"252.55";"257.5";"251.95";"254.55";"8515478"
"VTBR";"10.05.2013 00:00:00";"252.45";"256.9";"247.7";"248.05";"2428724"
"VTBR";"13.05.2013 00:00:00";"247.55";"248.7";"238.5";"239.25";"7835470"
"VTBR";"14.05.2013 00:00:00";"235.15";"236.7";"229.7";"230";"9779600"
"VTBR";"15.05.2013 00:00:00";"232.25";"232.25";"222.2";"227.05";"14313416"
"VTBR";"16.05.2013 00:00:00";"227.8";"228.2";"219.85";"220.7";"7261164"
"VTBR";"17.05.2013 00:00:00";"222.75";"225.95";"218";"224.95";"10890044"
"VTBR";"20.05.2013 00:00:00";"226.1";"234.95";"225.25";"232.4";"12214750"
"VTBR";"21.05.2013 00:00:00";"231.55";"241.4";"229.4";"241";"9716286"
"VTBR";"22.05.2013 00:00:00";"241";"250.85";"239.1";"249.25";"11802070"
"VTBR";"23.05.2013 00:00:00";"244.25";"244.5";"235.25";"238.9";"9592128"
"VTBR";"24.05.2013 00:00:00";"239.5";"241.45";"232.6";"234.3";"8065182"
"VTBR";"27.05.2013 00:00:00";"236.25";"237.5";"231.85";"233.2";"3390522"
"VTBR";"28.05.2013 00:00:00";"236.25";"239.75";"233.8";"236.25";"6269626"
"VTBR";"29.05.2013 00:00:00";"235";"236.3";"228.25";"230";"8082006"
"VTBR";"30.05.2013 00:00:00";"228.1";"229.9";"223.05";"227.7";"10994626"
"VTBR";"31.05.2013 00:00:00";"229.55";"231.25";"223.2";"230";"11989586"
"VTBR";"03.06.2013 00:00:00";"225.35";"237.9";"225.35";"233.1";"13210062"
"VTBR";"04.06.2013 00:00:00";"236.5";"241.4";"235.05";"239.9";"16361814"
"VTBR";"05.06.2013 00:00:00";"237.5";"239.95";"234.5";"235.9";"9364384"
"VTBR";"06.06.2013 00:00:00";"235";"240";"232.55";"233";"9126978"
"VTBR";"07.06.2013 00:00:00";"235.15";"238.95";"232.9";"238.3";"5237132"
"VTBR";"10.06.2013 00:00:00";"240";"243.8";"235.5";"238.45";"6924972"
"VTBR";"11.06.2013 00:00:00";"236.8";"239.7";"233.05";"236.85";"7825596"
"VTBR";"13.06.2013 00:00:00";"233.65";"234.85";"229.75";"232.5";"5675966"
"VTBR";"14.06.2013 00:00:00";"235";"239.25";"232.05";"239.05";"6003564"
"VTBR";"17.06.2013 00:00:00";"239";"243";"238.3";"240.2";"6343670"
"VTBR";"18.06.2013 00:00:00";"239.6";"246.45";"237.85";"244.9";"6116324"
"VTBR";"19.06.2013 00:00:00";"245.2";"246.8";"243.05";"244.9";"6619888"
"VTBR";"20.06.2013 00:00:00";"240.5";"241.5";"234.35";"234.8";"8772660"
"VTBR";"21.06.2013 00:00:00";"233.5";"240.75";"232.5";"239.55";"6641642"
"VTBR";"24.06.2013 00:00:00";"237.65";"241.5";"234.5";"235.45";"5812112"
"VTBR";"25.06.2013 00:00:00";"235.75";"241.95";"235.75";"239.4";"6103088"
"VTBR";"26.06.2013 00:00:00";"245.5";"246.4";"239.45";"246";"6431140"
"VTBR";"27.06.2013 00:00:00";"247.5";"247.9";"235.45";"236.95";"13813166"
"VTBR";"28.06.2013 00:00:00";"238.2";"239.95";"231.15";"235.05";"8124846"
"VTBR";"01.07.2013 00:00:00";"234.45";"238.65";"232.75";"236.45";"3632094"
"VTBR";"03.07.2013 00:00:00";"235.5";"236.4";"232.9";"235";"4310288"
"VTBR";"04.07.2013 00:00:00";"236.05";"238.2";"232.55";"236.8";"4435902"
"VTBR";"05.07.2013 00:00:00";"238.2";"241.4";"236.25";"237.4";"5197704"
"VTBR";"08.07.2013 00:00:00";"236.95";"238.5";"234.55";"236.4";"2383716"
"VTBR";"09.07.2013 00:00:00";"237.5";"238.65";"233.5";"234.1";"4026980"
"VTBR";"10.07.2013 00:00:00";"234.35";"235.1";"227.65";"228.45";"5482950"
"VTBR";"11.07.2013 00:00:00";"230.75";"235.2";"230.75";"235";"10515966"
"VTBR";"12.07.2013 00:00:00";"235.45";"237.15";"232.75";"235.35";"12911540"
"VTBR";"15.07.2013 00:00:00";"236";"237.8";"232.6";"233";"6633612"
"VTBR";"16.07.2013 00:00:00";"234.6";"237.15";"232.85";"236";"9810342"
"VTBR";"17.07.2013 00:00:00";"236";"239.9";"234.3";"239.45";"11280848"
"VTBR";"18.07.2013 00:00:00";"239.5";"240.8";"231.35";"234.4";"9280216"
"VTBR";"19.07.2013 00:00:00";"233.55";"237.65";"231.85";"235";"7729832"
"VTBR";"22.07.2013 00:00:00";"236.5";"236.5";"232.4";"235.25";"3690526"
"VTBR";"23.07.2013 00:00:00";"236.5";"237.35";"233.25";"233.4";"4877710"
"VTBR";"24.07.2013 00:00:00";"233.5";"234.3";"229.3";"232.75";"6198996"
"VTBR";"25.07.2013 00:00:00";"233.85";"233.85";"230.85";"232.65";"4220902"
"VTBR";"26.07.2013 00:00:00";"233.3";"236.85";"232.5";"235";"4378386"
"VTBR";"29.07.2013 00:00:00";"236.5";"236.5";"233.6";"235.2";"2795236"
"VTBR";"30.07.2013 00:00:00";"235.95";"236.75";"232.25";"232.65";"4308518"
"VTBR";"31.07.2013 00:00:00";"232.7";"235.4";"230.65";"233.05";"3850908"
"VTBR";"01.08.2013 00:00:00";"234.45";"236.75";"233.35";"234.75";"3740936"
"VTBR";"02.08.2013 00:00:00";"236.1";"237.95";"231.75";"233.55";"4209402"
"VTBR";"05.08.2013 00:00:00";"234.4";"234.5";"230.5";"232.25";"2981618"
"VTBR";"06.08.2013 00:00:00";"231.3";"233.05";"230.5";"230.9";"2554066"
"VTBR";"07.08.2013 00:00:00";"230.9";"232.45";"229";"230.25";"3478068"
"VTBR";"08.08.2013 00:00:00";"231.2";"232.5";"223.25";"227.05";"5918198"
"VTBR";"09.08.2013 00:00:00";"228.65";"229.9";"225.65";"229.4";"3590248"
"VTBR";"12.08.2013 00:00:00";"229.9";"232.25";"228.05";"232.1";"2700020"
"VTBR";"13.08.2013 00:00:00";"232.5";"237.9";"232.3";"236.7";"6214460"
"VTBR";"14.08.2013 00:00:00";"236.7";"240.55";"235.75";"237.6";"5310908"
"VTBR";"15.08.2013 00:00:00";"237.45";"239.25";"234.75";"235.55";"4174666"
"VTBR";"16.08.2013 00:00:00";"235.05";"236.4";"233";"234.95";"3200234"
"VTBR";"19.08.2013 00:00:00";"235";"236.4";"233.2";"235.55";"3617594"
"VTBR";"20.08.2013 00:00:00";"234.45";"234.7";"232";"233.5";"3011116"
"VTBR";"21.08.2013 00:00:00";"233.95";"235.75";"228.25";"228.75";"5916692"
"VTBR";"22.08.2013 00:00:00";"227.55";"231.3";"227.15";"230.5";"4839202"
"VTBR";"23.08.2013 00:00:00";"231";"231.75";"227.9";"228.15";"3542090"
"VTBR";"26.08.2013 00:00:00";"228.75";"230.65";"227.55";"228.5";"2161472"
"VTBR";"27.08.2013 00:00:00";"227.8";"227.95";"225.35";"226.65";"2332924"
"VTBR";"28.08.2013 00:00:00";"225.3";"227";"223.05";"226.35";"5637666"
"VTBR";"29.08.2013 00:00:00";"226.8";"228.45";"224.8";"226.2";"2531636"
"VTBR";"30.08.2013 00:00:00";"224.75";"226.55";"221.8";"222.5";"3003578"
"VTBR";"02.09.2013 00:00:00";"224";"224.75";"221.55";"222.75";"2813794"
"VTBR";"03.09.2013 00:00:00";"224.9";"225";"222";"224";"4835326"
"VTBR";"04.09.2013 00:00:00";"224.2";"225.35";"222.55";"223.7";"5453084"
"VTBR";"05.09.2013 00:00:00";"224.85";"228.4";"223.35";"227.45";"7541494"
"VTBR";"06.09.2013 00:00:00";"227.5";"229.15";"218.55";"220.85";"13934238"
"VTBR";"09.09.2013 00:00:00";"222.45";"224.25";"221.05";"221.75";"8134080"
"VTBR";"10.09.2013 00:00:00";"222.9";"224.7";"222.05";"222.55";"7829396"
"VTBR";"11.09.2013 00:00:00";"222.5";"224.15";"222";"222.55";"5316832"
"VTBR";"12.09.2013 00:00:00";"224.45";"224.55";"219.85";"221.1";"10681550"
"VTBR";"13.09.2013 00:00:00";"221";"221";"217.95";"218.9";"6283002"
"VTBR";"16.09.2013 00:00:00";"220.35";"221.25";"218.45";"219";"8260724"
"VTBR";"17.09.2013 00:00:00";"218.35";"220.7";"217.55";"220.3";"6438048"
"VTBR";"18.09.2013 00:00:00";"219.75";"222.65";"217.75";"218.85";"9293950"
"VTBR";"19.09.2013 00:00:00";"223.65";"224.35";"218.6";"218.8";"13748616"
"VTBR";"20.09.2013 00:00:00";"218.2";"220.7";"217.65";"218.05";"7141676"
"VTBR";"23.09.2013 00:00:00";"218.2";"219.75";"216.6";"218.1";"5196768"
"VTBR";"24.09.2013 00:00:00";"218.05";"219.15";"216.6";"217.4";"4409752"
"VTBR";"25.09.2013 00:00:00";"217.8";"218.5";"216.1";"217.95";"5093532"
"VTBR";"26.09.2013 00:00:00";"218.3";"219.05";"216.25";"216.8";"7176988"
"VTBR";"27.09.2013 00:00:00";"216.9";"217.6";"214.75";"215.45";"7139638"
"VTBR";"30.09.2013 00:00:00";"214.3";"215.35";"212.35";"213.35";"6200962"
"VTBR";"01.10.2013 00:00:00";"213";"216.25";"212.95";"216.05";"6487124"
"VTBR";"02.10.2013 00:00:00";"216.05";"216.5";"212.95";"213.15";"6541358"
"VTBR";"03.10.2013 00:00:00";"214.25";"214.35";"209.35";"210.2";"8087604"
"VTBR";"04.10.2013 00:00:00";"208";"211.75";"206.05";"211.45";"10791802"
"VTBR";"07.10.2013 00:00:00";"211";"212.45";"208.05";"210.1";"7753596"
"VTBR";"08.10.2013 00:00:00";"211.1";"212.7";"209.9";"211.55";"9306896"
"VTBR";"09.10.2013 00:00:00";"210.9";"212.4";"210.05";"211.15";"7132722"
"VTBR";"10.10.2013 00:00:00";"211.5";"215.6";"210.85";"213.75";"14059844"
"VTBR";"11.10.2013 00:00:00";"215";"215.8";"213.75";"214.95";"11210460"
"VTBR";"14.10.2013 00:00:00";"214.4";"218.55";"212.6";"218";"10456572"
"VTBR";"15.10.2013 00:00:00";"219.5";"220.6";"218.25";"219.15";"10043070"
"VTBR";"16.10.2013 00:00:00";"218.25";"220.5";"217.5";"219.15";"11714824"
"VTBR";"17.10.2013 00:00:00";"219.7";"219.7";"214.65";"216.25";"9223364"
"VTBR";"18.10.2013 00:00:00";"217.6";"219.25";"216.3";"216.85";"7498006"
"VTBR";"21.10.2013 00:00:00";"217.65";"218.1";"215.3";"217.85";"6956792"
"VTBR";"22.10.2013 00:00:00";"217.5";"219.75";"216.6";"216.7";"8466214"
"VTBR";"23.10.2013 00:00:00";"215.95";"215.95";"212.8";"214.8";"7338800"
"VTBR";"24.10.2013 00:00:00";"215";"215";"212.8";"213.3";"6668198"
"VTBR";"25.10.2013 00:00:00";"216.75";"216.75";"211.8";"212.9";"4864004"
"VTBR";"28.10.2013 00:00:00";"214";"217.2";"213.45";"216.95";"7877052"
"VTBR";"29.10.2013 00:00:00";"216.55";"219";"216.05";"216.8";"12106402"
"VTBR";"30.10.2013 00:00:00";"217.9";"223.75";"217.55";"220.5";"21141618"
"VTBR";"31.10.2013 00:00:00";"219.35";"222.25";"218.6";"221.75";"11824948"
"VTBR";"01.11.2013 00:00:00";"221.25";"224.45";"221.25";"223.5";"7630094"
"VTBR";"05.11.2013 00:00:00";"223.9";"224.45";"221.45";"221.5";"6987244"
"VTBR";"06.11.2013 00:00:00";"222.05";"223.35";"219.65";"222.95";"8168660"
"VTBR";"07.11.2013 00:00:00";"223.5";"226";"221.75";"224.15";"11065272"
"VTBR";"08.11.2013 00:00:00";"223.55";"227.5";"222.55";"227.4";"11790508"
"VTBR";"11.11.2013 00:00:00";"228";"229.2";"226.4";"226.5";"5849236"
"VTBR";"12.11.2013 00:00:00";"226.25";"228.65";"225.7";"228.25";"6401334"
"VTBR";"13.11.2013 00:00:00";"227.5";"227.5";"214.85";"218.5";"12849550"
"VTBR";"14.11.2013 00:00:00";"221";"223.5";"219.6";"221.6";"17517994"
"VTBR";"15.11.2013 00:00:00";"222.6";"225.8";"222.55";"225";"11728352"
"VTBR";"18.11.2013 00:00:00";"225.75";"227.3";"225.15";"227.1";"6636472"
"VTBR";"19.11.2013 00:00:00";"227.4";"231.4";"226.85";"230.5";"10132546"
"VTBR";"20.11.2013 00:00:00";"230";"234.45";"228.8";"234.45";"13880954"
