"START_TIME";"FIRST";"HIGH";"LOW";"LAST";"VOLUME"
"30.08.2016 00:00:00";"136.2";"136.84";"135.5";"135.59";"16268490"
"31.08.2016 00:00:00";"135.55";"135.81";"134";"134.95";"30193350"
"01.09.2016 00:00:00";"135.01";"135.87";"134.27";"134.99";"21063240"
"02.09.2016 00:00:00";"135.29";"136.35";"134.8";"135.55";"15681030"
"05.09.2016 00:00:00";"136.28";"137.19";"135.76";"136.05";"23213580"
"06.09.2016 00:00:00";"136.87";"141.4";"136.61";"141.4";"60304240"
"07.09.2016 00:00:00";"141.8";"143.45";"141.42";"143.08";"49380140"
"08.09.2016 00:00:00";"143.66";"143.83";"140.77";"141.45";"29185840"
"09.09.2016 00:00:00";"140.9";"140.9";"138.54";"138.54";"24777160"
"12.09.2016 00:00:00";"137.5";"139.59";"136.53";"138.93";"26235340"
"13.09.2016 00:00:00";"138.76";"139.72";"138";"138.45";"16246740"
"14.09.2016 00:00:00";"138.17";"139.57";"137.64";"139.35";"22830160"
"15.09.2016 00:00:00";"139.25";"139.25";"136.55";"137.6";"24149280"
"16.09.2016 00:00:00";"137.7";"138";"134.73";"136.47";"28905820"
"19.09.2016 00:00:00";"136.87";"138.15";"136.12";"136.59";"16821930"
"20.09.2016 00:00:00";"136.2";"137.02";"135.18";"137";"18103450"
"21.09.2016 00:00:00";"137.21";"137.48";"135.5";"136.25";"15958010"
"22.09.2016 00:00:00";"136.89";"137.05";"135.23";"136.7";"29027950"
"23.09.2016 00:00:00";"136.2";"137.84";"135.26";"136.7";"29107680"
"26.09.2016 00:00:00";"136.39";"136.39";"134.8";"135.26";"25534270"
"27.09.2016 00:00:00";"135.51";"135.58";"133.88";"133.92";"24102940"
"28.09.2016 00:00:00";"134.58";"134.9";"133.57";"134.09";"19264280"
"29.09.2016 00:00:00";"135.4";"136.8";"135";"135.31";"23908790"
"30.09.2016 00:00:00";"135";"135.95";"134.26";"134.9";"23734570"
"03.10.2016 00:00:00";"135.1";"136.69";"134.8";"135.37";"19622730"
"04.10.2016 00:00:00";"135.5";"136.75";"135.05";"136.23";"19669310"
"05.10.2016 00:00:00";"136.31";"136.32";"134.25";"134.8";"21501020"
"06.10.2016 00:00:00";"134.88";"136.24";"134.1";"135.9";"19696440"
"07.10.2016 00:00:00";"135.89";"136.75";"135.2";"136.1";"20473480"
"10.10.2016 00:00:00";"136.17";"139.5";"135.75";"139.1";"34397090"
"11.10.2016 00:00:00";"139.14";"139.8";"138.18";"138.98";"32335640"
"12.10.2016 00:00:00";"138.52";"140.23";"137.55";"138.07";"31976170"
"13.10.2016 00:00:00";"137.7";"137.88";"136.57";"137.47";"15129820"
"14.10.2016 00:00:00";"137.55";"137.86";"135.83";"136.2";"12933780"
"17.10.2016 00:00:00";"136.1";"136.43";"135.3";"135.57";"14806360"
"18.10.2016 00:00:00";"136";"136.46";"135.41";"135.81";"19038940"
"19.10.2016 00:00:00";"136.11";"136.16";"134.7";"135.49";"11824310"
"20.10.2016 00:00:00";"135.79";"135.79";"134.7";"134.72";"12396890"
"21.10.2016 00:00:00";"135.1";"135.35";"133.95";"134.96";"15520990"
"24.10.2016 00:00:00";"135.24";"136.14";"134.75";"135.05";"15312220"
"25.10.2016 00:00:00";"135.25";"135.97";"134.88";"135.3";"15474750"
"26.10.2016 00:00:00";"135.11";"135.7";"134.55";"135.32";"11935260"
"27.10.2016 00:00:00";"135.32";"135.64";"134.62";"135.04";"12333740"
"28.10.2016 00:00:00";"135";"135.04";"134.4";"135";"9973340"
"31.10.2016 00:00:00";"136.3";"139.44";"136.16";"138.84";"42989200"
"01.11.2016 00:00:00";"139.12";"142.44";"139.01";"141.98";"49424650"
"02.11.2016 00:00:00";"141.49";"143.64";"140.03";"140.81";"43150330"
"03.11.2016 00:00:00";"140.5";"141.3";"139.3";"139.9";"24879410"
"07.11.2016 00:00:00";"140.5";"140.96";"138.5";"138.5";"23566970"
"08.11.2016 00:00:00";"138.86";"140.98";"138.81";"139.32";"20844700"
"09.11.2016 00:00:00";"138";"145.62";"137.55";"145.62";"79384800"
"10.11.2016 00:00:00";"146.45";"151.3";"145.75";"147.4";"103218440"
"11.11.2016 00:00:00";"147.4";"149.5";"145.79";"147.88";"45421760"
"14.11.2016 00:00:00";"148.6";"149.67";"145.96";"146.26";"31655130"
"15.11.2016 00:00:00";"146.5";"148";"145.6";"145.9";"23781420"
"16.11.2016 00:00:00";"147.07";"148.8";"145.14";"145.5";"40902380"
"17.11.2016 00:00:00";"145.82";"147.78";"145.32";"147.7";"28348820"
"18.11.2016 00:00:00";"147.51";"148.29";"146.74";"146.96";"14647970"
"21.11.2016 00:00:00";"147.6";"149.85";"147.6";"149.6";"26159040"
"22.11.2016 00:00:00";"150.2";"150.83";"149.06";"150";"26583940"
"23.11.2016 00:00:00";"150.24";"150.38";"148.56";"149.49";"19329900"
"24.11.2016 00:00:00";"149.53";"152.25";"149.35";"151.11";"26216000"
"25.11.2016 00:00:00";"150.94";"151.6";"149.5";"151.31";"17903950"
"28.11.2016 00:00:00";"151.18";"151.48";"148.39";"148.94";"24402370"
"29.11.2016 00:00:00";"148.83";"149.49";"147.34";"147.75";"21155580"
"30.11.2016 00:00:00";"148";"151.12";"147.6";"148.8";"44343150"
"01.12.2016 00:00:00";"149.54";"153.7";"149.54";"152.81";"57550290"
"02.12.2016 00:00:00";"152.81";"153.64";"151.8";"152.35";"27081770"
"05.12.2016 00:00:00";"152.17";"153.99";"152.09";"153.78";"35074550"
"06.12.2016 00:00:00";"153.97";"154.55";"151.27";"151.5";"35498600"
"07.12.2016 00:00:00";"151.56";"152.61";"150.92";"151.95";"23411240"
"08.12.2016 00:00:00";"152.49";"153.7";"151.89";"153.05";"31381700"
"09.12.2016 00:00:00";"153.5";"153.83";"152.18";"152.99";"26792910"
"12.12.2016 00:00:00";"154.15";"159.82";"154.03";"158.63";"83797990"
"13.12.2016 00:00:00";"158.35";"159.2";"157.72";"158.95";"43179500"
"14.12.2016 00:00:00";"159.01";"160.62";"155.3";"157.2";"45524980"
"15.12.2016 00:00:00";"155.77";"158.3";"155.77";"158.25";"52385610"
"16.12.2016 00:00:00";"158.48";"158.88";"156.2";"156.2";"31710640"
"19.12.2016 00:00:00";"157.18";"157.75";"154.6";"154.6";"17558190"
"20.12.2016 00:00:00";"154.51";"155.95";"153.76";"155.3";"28013210"
"21.12.2016 00:00:00";"155.69";"156.73";"153.01";"153.06";"22599140"
"22.12.2016 00:00:00";"153.49";"153.49";"149.72";"150.27";"29733560"
"23.12.2016 00:00:00";"150.28";"151.19";"147.22";"149.05";"24977800"
"26.12.2016 00:00:00";"149";"149.86";"148.8";"148.95";"7017140"
"27.12.2016 00:00:00";"149.05";"151.03";"149.05";"150.38";"9643110"
"28.12.2016 00:00:00";"150.74";"152.6";"149.6";"151";"17025510"
"29.12.2016 00:00:00";"150.74";"153.29";"149.9";"152.62";"14812890"
"30.12.2016 00:00:00";"153";"154.55";"152.6";"154.55";"15714590"
"03.01.2017 00:00:00";"154.46";"158.2";"154.12";"157.7";"24763380"
"04.01.2017 00:00:00";"156.84";"157.44";"155.76";"157.44";"15503920"
"05.01.2017 00:00:00";"157.44";"158.7";"153.17";"154";"25449570"
"06.01.2017 00:00:00";"154.15";"154.47";"152.05";"154.1";"12310510"
"09.01.2017 00:00:00";"154.2";"155.5";"153.3";"154.4";"12955890"
"10.01.2017 00:00:00";"154.01";"158.02";"154";"157.97";"26146750"
"11.01.2017 00:00:00";"157.5";"158.5";"155.81";"157.01";"20658180"
"12.01.2017 00:00:00";"158.48";"158.48";"155.53";"157.25";"24140250"
"13.01.2017 00:00:00";"157.48";"158.3";"155.77";"157.95";"23323000"
"16.01.2017 00:00:00";"157.99";"158.2";"155.58";"155.81";"25876030"
"17.01.2017 00:00:00";"155.6";"156.5";"153.01";"153.65";"25918410"
"18.01.2017 00:00:00";"154.2";"154.59";"152.65";"152.86";"16216270"
"19.01.2017 00:00:00";"153.3";"153.56";"148.23";"150.85";"41963880"
"20.01.2017 00:00:00";"150.85";"151.2";"147.7";"149.7";"33241970"
"23.01.2017 00:00:00";"149.9";"149.9";"147.1";"148.1";"22491250"
"24.01.2017 00:00:00";"148.25";"150.5";"148.25";"150.15";"22354380"
"25.01.2017 00:00:00";"150.5";"150.87";"147.15";"147.65";"30645880"
"26.01.2017 00:00:00";"147.74";"151.28";"147.16";"150.49";"26471140"
"27.01.2017 00:00:00";"150.4";"154.53";"149.91";"154.09";"37170230"
"30.01.2017 00:00:00";"153.8";"153.9";"150.35";"150.8";"21533720"
"31.01.2017 00:00:00";"150.54";"151.42";"149.15";"149.8";"28260880"
"01.02.2017 00:00:00";"150";"150.38";"148.32";"149.65";"20916550"
"02.02.2017 00:00:00";"149.8";"150.45";"148.15";"148.8";"20525750"
"03.02.2017 00:00:00";"148.85";"150.2";"148.37";"149.35";"20817240"
"06.02.2017 00:00:00";"149.4";"149.7";"147.63";"148.5";"22092270"
"07.02.2017 00:00:00";"148.5";"148.7";"147.6";"148.7";"13853050"
"08.02.2017 00:00:00";"148.12";"148.22";"143.9";"145.2";"64448030"
"09.02.2017 00:00:00";"145.35";"145.6";"141.57";"142.11";"52192900"
"10.02.2017 00:00:00";"142.87";"143.14";"140.5";"140.5";"41132510"
"13.02.2017 00:00:00";"141.1";"142.67";"140.02";"141.2";"25982140"
"14.02.2017 00:00:00";"141.25";"141.49";"139.85";"140.62";"20232140"
"15.02.2017 00:00:00";"140.49";"141.5";"138.92";"139.72";"36931590"
"16.02.2017 00:00:00";"139.92";"140.3";"138.01";"139.16";"33195280"
"17.02.2017 00:00:00";"139.27";"139.42";"137.23";"138.12";"32115980"
"20.02.2017 00:00:00";"138.57";"140.13";"137.4";"138.5";"24730050"
"21.02.2017 00:00:00";"138.6";"139.6";"138";"138.35";"21706790"
"22.02.2017 00:00:00";"138.66";"138.78";"136.05";"136.68";"27406280"
"24.02.2017 00:00:00";"136.51";"137.2";"135.6";"136.75";"17165850"
"27.02.2017 00:00:00";"137.17";"137.48";"135.07";"135.07";"24036150"
"28.02.2017 00:00:00";"135.7";"135.89";"132";"134";"98611670"
"01.03.2017 00:00:00";"133.5";"134.99";"133";"133.85";"38131650"
"02.03.2017 00:00:00";"134.05";"135.1";"131.3";"131.3";"42664710"
"03.03.2017 00:00:00";"131.15";"134.9";"130.64";"134.8";"39971050"
"06.03.2017 00:00:00";"134.84";"135.97";"134.32";"134.6";"28047110"
"07.03.2017 00:00:00";"135.8";"135.8";"131.9";"132.89";"28976030"
"09.03.2017 00:00:00";"132.05";"133.26";"128.81";"129";"53141410"
"10.03.2017 00:00:00";"129.2";"130.88";"127.8";"128.78";"33659510"
"13.03.2017 00:00:00";"128.7";"130.55";"127.82";"129.93";"34286840"
"14.03.2017 00:00:00";"130";"131.34";"128.32";"128.8";"39444410"
"15.03.2017 00:00:00";"129.22";"129.69";"127.2";"127.6";"31019370"
"16.03.2017 00:00:00";"128.5";"129.3";"127.61";"128.05";"51357870"
"17.03.2017 00:00:00";"128.19";"130.42";"128.01";"128.94";"42883560"
"20.03.2017 00:00:00";"129.3";"130.13";"128.02";"128.79";"30333260"
"21.03.2017 00:00:00";"129.02";"130.42";"128.51";"129.3";"37868660"
"22.03.2017 00:00:00";"129.05";"131.65";"128.9";"131.65";"36244000"
"23.03.2017 00:00:00";"131.8";"132.94";"130.22";"130.99";"39623660"
"24.03.2017 00:00:00";"130.79";"131.48";"129.72";"130.05";"20547890"
"27.03.2017 00:00:00";"129.41";"129.47";"127.41";"128.8";"28951210"
"28.03.2017 00:00:00";"129";"129.6";"128.1";"129.2";"23674580"
"29.03.2017 00:00:00";"129.12";"129.78";"128.55";"128.81";"15808600"
"30.03.2017 00:00:00";"129.15";"129.99";"128.2";"128.49";"28700450"
"31.03.2017 00:00:00";"128.49";"128.64";"126.8";"127.9";"29060280"
"03.04.2017 00:00:00";"128.09";"128.5";"127.02";"127.21";"19870230"
"04.04.2017 00:00:00";"127.5";"128.9";"126.8";"128.81";"26349010"
"05.04.2017 00:00:00";"128.85";"131.25";"128.82";"130.69";"34545900"
"06.04.2017 00:00:00";"130.18";"130.93";"129.55";"130.5";"23606630"
"07.04.2017 00:00:00";"129.5";"129.89";"127.84";"128.72";"27579920"
"10.04.2017 00:00:00";"128.06";"128.4";"125.81";"126.16";"29853980"
"11.04.2017 00:00:00";"125.98";"127.69";"125.5";"126";"32664280"
"12.04.2017 00:00:00";"127.05";"127.45";"124.62";"125.05";"28978480"
"13.04.2017 00:00:00";"125.95";"125.95";"123.5";"124.54";"42266220"
"14.04.2017 00:00:00";"124.29";"124.37";"122.63";"122.85";"14731590"
"17.04.2017 00:00:00";"123";"124.03";"122.25";"123.7";"21674610"
"18.04.2017 00:00:00";"124.1";"124.39";"122.03";"122.22";"22108400"
"19.04.2017 00:00:00";"122.74";"123.15";"121.25";"121.55";"28941930"
"20.04.2017 00:00:00";"121.3";"121.99";"120.55";"121.99";"32985470"
"21.04.2017 00:00:00";"122.13";"123.64";"122.13";"123";"29514120"
"24.04.2017 00:00:00";"123.56";"128.4";"123.38";"128";"66796940"
"25.04.2017 00:00:00";"128.5";"131.75";"127.98";"130.2";"57536860"
"26.04.2017 00:00:00";"130.2";"134";"130.01";"133.43";"57713060"
"27.04.2017 00:00:00";"133.35";"136.6";"132.22";"133.41";"99565980"
"28.04.2017 00:00:00";"136";"137.77";"135.05";"136.75";"52898790"
"02.05.2017 00:00:00";"137.29";"138.43";"136.28";"136.52";"33849840"
"03.05.2017 00:00:00";"136.46";"138.09";"135.1";"135.81";"33150870"
"04.05.2017 00:00:00";"135.8";"136.41";"134.3";"134.93";"31968840"
"05.05.2017 00:00:00";"133.68";"134.94";"132.91";"134.41";"26287190"
"10.05.2017 00:00:00";"134.98";"135.43";"133.51";"134.19";"23775320"
"11.05.2017 00:00:00";"134.56";"134.75";"130.37";"131.1";"36624840"
"12.05.2017 00:00:00";"131.41";"132.5";"130.2";"132.5";"23895330"
"15.05.2017 00:00:00";"132.79";"133.92";"129.28";"131.5";"46409680"
"16.05.2017 00:00:00";"131.41";"133.07";"130.27";"131.13";"22535600"
"17.05.2017 00:00:00";"130.98";"132.18";"130.6";"132.07";"17640940"
"18.05.2017 00:00:00";"131.37";"132.84";"125.85";"126.9";"80144010"
"19.05.2017 00:00:00";"127.32";"127.4";"124";"124.19";"57694830"
"22.05.2017 00:00:00";"124.47";"124.49";"122.17";"122.52";"39237650"
"23.05.2017 00:00:00";"122.6";"123.71";"121.96";"123.23";"34384060"
"24.05.2017 00:00:00";"123.36";"123.67";"120.92";"122";"32263320"
"25.05.2017 00:00:00";"122.39";"122.47";"120.75";"121.61";"24572020"
"26.05.2017 00:00:00";"121.48";"122.2";"120.54";"122.2";"22658570"
"29.05.2017 00:00:00";"122.4";"123.83";"122.11";"123.11";"24491100"
"30.05.2017 00:00:00";"122.72";"122.91";"121.79";"122.1";"16159700"
"31.05.2017 00:00:00";"122.21";"122.78";"119.4";"120.28";"55411890"
"01.06.2017 00:00:00";"120.29";"120.98";"117.24";"118";"48654070"
"02.06.2017 00:00:00";"117.86";"119.69";"116.55";"119.69";"38326830"
"05.06.2017 00:00:00";"119.57";"120.99";"118.55";"119";"24798770"
"06.06.2017 00:00:00";"119";"120.24";"118.66";"119.05";"18204960"
"07.06.2017 00:00:00";"119.34";"121.44";"118.85";"118.92";"27874070"
"08.06.2017 00:00:00";"119.15";"120.11";"117.82";"119.3";"27524480"
"09.06.2017 00:00:00";"119.39";"120.5";"118.95";"120.5";"21304350"
"13.06.2017 00:00:00";"120.08";"120.38";"118.15";"118.15";"31098720"
"14.06.2017 00:00:00";"118.18";"118.54";"115.1";"115.35";"47015150"
"15.06.2017 00:00:00";"115.29";"115.75";"111.46";"115.49";"120746990"
"16.06.2017 00:00:00";"115.81";"117.25";"114.6";"116.02";"40352310"
"19.06.2017 00:00:00";"116";"117.45";"115.79";"117.33";"21758090"
"20.06.2017 00:00:00";"117.51";"119";"116.56";"117.44";"29974620"
"21.06.2017 00:00:00";"117.5";"118.32";"116.84";"117.97";"23627700"
"22.06.2017 00:00:00";"117.78";"119.78";"116.86";"119.55";"31575330"
"23.06.2017 00:00:00";"119.52";"120.09";"118.66";"119.1";"23310370"
"26.06.2017 00:00:00";"119.5";"119.97";"118.26";"118.67";"18290680"
"27.06.2017 00:00:00";"118.36";"119.75";"118.02";"119.35";"18379600"
"28.06.2017 00:00:00";"118.72";"119.7";"118.19";"119.7";"21203010"
"29.06.2017 00:00:00";"120.17";"120.88";"118.8";"119.16";"26473500"
"30.06.2017 00:00:00";"118.86";"120.22";"118.18";"118.49";"22483610"
"03.07.2017 00:00:00";"119.16";"119.93";"118.75";"119.86";"18244530"
"04.07.2017 00:00:00";"120";"123.29";"119.72";"122.73";"37722830"
"05.07.2017 00:00:00";"122.95";"123.75";"122.32";"122.7";"26076210"
"06.07.2017 00:00:00";"122.81";"123.65";"121.44";"122.68";"25182000"
"07.07.2017 00:00:00";"122.19";"123";"121.4";"123";"24747890"
"10.07.2017 00:00:00";"123.26";"124.62";"123.03";"124.25";"27181370"
"11.07.2017 00:00:00";"124.36";"124.94";"123.85";"124.78";"20664840"
"12.07.2017 00:00:00";"125.01";"125.3";"124.19";"124.87";"22747050"
"13.07.2017 00:00:00";"124.81";"125.89";"124.66";"125.55";"29413000"
"14.07.2017 00:00:00";"125.67";"126.35";"125";"125";"21567110"
"17.07.2017 00:00:00";"125.39";"125.7";"124.3";"125.14";"23844290"
"18.07.2017 00:00:00";"125.1";"125.75";"124.49";"124.49";"39563600"
"19.07.2017 00:00:00";"118.48";"120.11";"118.11";"120.11";"43182860"
"20.07.2017 00:00:00";"120.43";"121.27";"119.81";"120.6";"21833190"
"21.07.2017 00:00:00";"120.21";"120.26";"118.65";"118.95";"20858610"
"24.07.2017 00:00:00";"118.53";"119.4";"117.92";"119.17";"22839940"
"25.07.2017 00:00:00";"119.13";"119.7";"117.67";"118.4";"23692640"
"26.07.2017 00:00:00";"118.35";"119.12";"118.25";"119";"22322480"
"27.07.2017 00:00:00";"119.11";"119.35";"117.83";"118.68";"25785070"
"28.07.2017 00:00:00";"118.16";"118.18";"115.41";"116.9";"34585480"
"31.07.2017 00:00:00";"116.7";"118.18";"115.08";"116.1";"40317370"
"01.08.2017 00:00:00";"116.82";"118.65";"116.82";"117.99";"29024700"
"02.08.2017 00:00:00";"118";"119.09";"117.9";"119.09";"20798890"
"03.08.2017 00:00:00";"119.15";"119.99";"118.85";"119.58";"22387790"
"04.08.2017 00:00:00";"119.3";"119.88";"118.68";"119.45";"17281160"
"07.08.2017 00:00:00";"119.32";"120.38";"118.9";"119.5";"21811380"
"08.08.2017 00:00:00";"119.47";"119.89";"119.25";"119.67";"14908830"
"09.08.2017 00:00:00";"119.4";"119.46";"118.02";"118.68";"20303410"
"10.08.2017 00:00:00";"118.7";"119.4";"118.03";"118.05";"18203840"
"11.08.2017 00:00:00";"117.55";"117.85";"116.34";"116.93";"24908370"
"14.08.2017 00:00:00";"117.15";"117.99";"117.15";"117.4";"13556190"
"15.08.2017 00:00:00";"117.12";"117.7";"116.51";"117.59";"16710620"
"16.08.2017 00:00:00";"117.8";"117.87";"116.63";"116.75";"19162940"
"17.08.2017 00:00:00";"116.65";"116.95";"115.92";"116.22";"16609980"
"18.08.2017 00:00:00";"115.86";"116.09";"115.15";"116";"22345050"
"21.08.2017 00:00:00";"116.07";"116.47";"115.39";"115.92";"16516080"
"22.08.2017 00:00:00";"115.97";"116.73";"115.68";"116";"16101280"
"23.08.2017 00:00:00";"116.09";"116.27";"115.07";"115.75";"22786650"
"24.08.2017 00:00:00";"115.75";"116.89";"115.42";"116.56";"18580360"
"25.08.2017 00:00:00";"116.82";"118";"116.56";"117.85";"21099190"
"28.08.2017 00:00:00";"117.8";"118.75";"117.54";"118.75";"16227150"
"29.08.2017 00:00:00";"118.5";"118.63";"116.5";"118.3";"27644330"
"30.08.2017 00:00:00";"118.4";"118.9";"116.88";"118.2";"32071140"
"31.08.2017 00:00:00";"117.99";"119.21";"117.35";"117.97";"41045540"
"01.09.2017 00:00:00";"118.05";"118.26";"117.04";"117.4";"22711530"
"04.09.2017 00:00:00";"117";"117.65";"116.56";"117";"16056300"
"05.09.2017 00:00:00";"117.55";"117.89";"115.9";"116";"26653500"
"06.09.2017 00:00:00";"116";"117.58";"115.66";"117.14";"24521460"
"07.09.2017 00:00:00";"117.62";"119.03";"117.38";"117.95";"37116310"
"08.09.2017 00:00:00";"118.15";"120.45";"118.15";"120.34";"41838310"
"11.09.2017 00:00:00";"120.85";"121.94";"119.63";"121";"40349270"
"12.09.2017 00:00:00";"121.29";"122";"120.16";"121.99";"27281490"
"13.09.2017 00:00:00";"122";"124.38";"121.99";"123.55";"51220320"
"14.09.2017 00:00:00";"123.55";"124.19";"122.79";"123.33";"29487230"
"15.09.2017 00:00:00";"122.89";"123";"121.59";"122.5";"41842120"
"18.09.2017 00:00:00";"122.48";"123.35";"122.07";"122.72";"27035140"
"19.09.2017 00:00:00";"122.61";"122.8";"121.05";"121.75";"32122850"
"20.09.2017 00:00:00";"121.89";"122.43";"121.52";"122.25";"26061680"
"21.09.2017 00:00:00";"122.19";"123.2";"121.61";"122.34";"35217020"
"22.09.2017 00:00:00";"122.34";"122.46";"121.3";"121.95";"19192330"
"25.09.2017 00:00:00";"121.97";"123.6";"121.9";"123.03";"28221700"
"26.09.2017 00:00:00";"123.25";"124.19";"122.84";"123.03";"25836740"
"27.09.2017 00:00:00";"123.15";"123.68";"122.46";"123.36";"22511050"
"28.09.2017 00:00:00";"123.28";"123.62";"122.11";"122.5";"22612850"
"29.09.2017 00:00:00";"122.58";"122.81";"121.7";"122.2";"17242640"
"02.10.2017 00:00:00";"122.29";"122.44";"121.4";"121.9";"14227260"
"03.10.2017 00:00:00";"121.85";"122.11";"120.47";"120.78";"26880600"
"04.10.2017 00:00:00";"120.68";"121.95";"119.7";"121.76";"24264960"
"05.10.2017 00:00:00";"121.75";"123.97";"121.51";"123.5";"39985900"
"06.10.2017 00:00:00";"123.54";"124.48";"123.27";"123.47";"30315270"
"09.10.2017 00:00:00";"123.7";"124.9";"123.41";"124.81";"22044990"
"10.10.2017 00:00:00";"125";"125.33";"124.17";"124.44";"20115940"
"11.10.2017 00:00:00";"124.54";"126";"124.38";"126";"30336230"
"12.10.2017 00:00:00";"126.05";"126.79";"125.45";"125.93";"18077300"
"13.10.2017 00:00:00";"126.18";"127.39";"125.8";"126.86";"23710380"
"16.10.2017 00:00:00";"127.1";"127.8";"126.68";"127.17";"23829380"
"17.10.2017 00:00:00";"127.1";"127.2";"125.05";"125.15";"28319580"
"18.10.2017 00:00:00";"125.44";"127.09";"125.26";"126.7";"29595300"
"19.10.2017 00:00:00";"126.75";"127.39";"125.17";"125.5";"22525620"
"20.10.2017 00:00:00";"125.85";"127.05";"125.6";"126.7";"21055440"
"23.10.2017 00:00:00";"127.05";"127.47";"126.37";"126.8";"17308800"
"24.10.2017 00:00:00";"126.97";"126.97";"125.61";"126.02";"20451320"
"25.10.2017 00:00:00";"126.58";"126.75";"124.28";"125";"24168190"
"26.10.2017 00:00:00";"124.99";"125.39";"124.07";"124.2";"14734860"
"27.10.2017 00:00:00";"124.55";"125.94";"123.64";"125.94";"28588870"
"30.10.2017 00:00:00";"125.96";"126.93";"125.53";"125.98";"19263340"
"31.10.2017 00:00:00";"126.14";"126.6";"125.57";"125.9";"11857510"
"01.11.2017 00:00:00";"126.4";"126.89";"125.97";"126.5";"18232550"
"02.11.2017 00:00:00";"125.88";"126";"124.87";"125.67";"15593170"
"03.11.2017 00:00:00";"125.7";"126.84";"125.7";"125.9";"22633490"
"07.11.2017 00:00:00";"127.06";"132.55";"127.05";"132.28";"82333460"
"08.11.2017 00:00:00";"132";"133.94";"131.58";"132.3";"39381960"
"09.11.2017 00:00:00";"132.31";"132.82";"131.14";"131.5";"33869650"
"10.11.2017 00:00:00";"131.03";"133.84";"130.51";"132.5";"47147150"
"13.11.2017 00:00:00";"132.64";"134.18";"131.71";"133.32";"29457680"
"14.11.2017 00:00:00";"133.02";"134.28";"132.35";"132.93";"42200310"
"15.11.2017 00:00:00";"132.01";"132.79";"131.21";"131.21";"23349160"
"16.11.2017 00:00:00";"131.65";"132.7";"127.74";"129.2";"42122000"
"17.11.2017 00:00:00";"129.65";"130.87";"129.06";"129.65";"18126930"
"20.11.2017 00:00:00";"129.97";"130.49";"128.63";"129.96";"15667470"
"21.11.2017 00:00:00";"130.45";"133.05";"130.35";"132.49";"35532230"
"22.11.2017 00:00:00";"133";"133.65";"132.2";"132.57";"25211140"
"23.11.2017 00:00:00";"132.69";"133.1";"131.3";"131.6";"29106430"
"24.11.2017 00:00:00";"131.56";"134.19";"131.31";"133.57";"29043690"
"27.11.2017 00:00:00";"133.69";"135.19";"132.8";"133.5";"27713150"
"28.11.2017 00:00:00";"133.23";"135.18";"132.55";"135.18";"26663710"
"29.11.2017 00:00:00";"134.85";"134.86";"132.97";"133.55";"27263040"
"30.11.2017 00:00:00";"133";"134.31";"132";"132.15";"40024830"
"01.12.2017 00:00:00";"132.49";"133.32";"131.72";"133.02";"24755830"
"04.12.2017 00:00:00";"133.01";"134";"131.93";"133.77";"17818980"
"05.12.2017 00:00:00";"133.48";"133.99";"132.78";"133.65";"12684800"
"06.12.2017 00:00:00";"133.33";"134.29";"132.91";"134";"14641730"
"07.12.2017 00:00:00";"133.7";"133.87";"132.81";"133.02";"18198430"
"08.12.2017 00:00:00";"133.43";"133.9";"132";"132.6";"16037970"
"11.12.2017 00:00:00";"132.21";"134.65";"132.21";"134.65";"22735310"
"12.12.2017 00:00:00";"134.7";"135.6";"133.65";"135.5";"25185700"
"13.12.2017 00:00:00";"135.19";"136.42";"134.6";"135.56";"23298750"
"14.12.2017 00:00:00";"135.38";"136.2";"134.9";"135.91";"22537890"
"15.12.2017 00:00:00";"135.79";"136.16";"135";"135.5";"25112100"
"18.12.2017 00:00:00";"135.64";"136.35";"132.94";"134.25";"31035330"
"19.12.2017 00:00:00";"134.02";"134.74";"133.5";"133.96";"16465730"
"20.12.2017 00:00:00";"133.96";"134.33";"132.35";"132.5";"23879400"
"21.12.2017 00:00:00";"133";"133.47";"130.2";"131.7";"39294830"
"22.12.2017 00:00:00";"132.14";"133.48";"131.05";"132.42";"16649530"
"25.12.2017 00:00:00";"132.7";"133.19";"131.8";"131.96";"5672280"
"26.12.2017 00:00:00";"131.83";"132.44";"129.62";"131.2";"12778220"
"27.12.2017 00:00:00";"131.2";"132.23";"130.45";"130.99";"15959620"
"28.12.2017 00:00:00";"130.88";"131.2";"129.81";"130.53";"16273900"
"29.12.2017 00:00:00";"130.56";"130.93";"128.86";"130.5";"16295360"
"03.01.2018 00:00:00";"131.03";"132.2";"130.63";"132.2";"10533920"
"04.01.2018 00:00:00";"132.5";"136.2";"132.3";"135.89";"32096510"
"05.01.2018 00:00:00";"135.6";"137.12";"135.08";"137.12";"19981160"
"09.01.2018 00:00:00";"138";"141.35";"137.6";"140";"52493430"
"10.01.2018 00:00:00";"140.49";"143.43";"139.58";"143.43";"51773200"
"11.01.2018 00:00:00";"143.21";"144.8";"142.31";"144.58";"38582520"
"12.01.2018 00:00:00";"144.21";"144.54";"141.64";"143.99";"36776240"
"15.01.2018 00:00:00";"144.32";"145.5";"142.6";"142.99";"30052200"
"16.01.2018 00:00:00";"143.17";"145.35";"141.89";"145.29";"36991010"
"17.01.2018 00:00:00";"144.51";"149.2";"143.31";"148.7";"64093180"
"18.01.2018 00:00:00";"148.79";"150.35";"148.13";"150.35";"53941270"
"19.01.2018 00:00:00";"149.82";"151";"148.4";"149.13";"39015810"
